Año,Trimestre,Provincia, Otros ,"0,256 Mbps"," 0,375 Mbps ","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,1 Mbps","10,2 Mbps","10,6 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,27 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps, 46 Mbps ,47 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps",51 Mbps,"50,25 Mbps",52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps,78 Mbps,80 Mbps,81 Mbps,83 Mbps,82 Mbps,86 Mbps,84 Mbps,85 Mbps,90 Mbps,91 Mbps,92 Mbps,95 Mbps,97 Mbps,98 Mbps,100 Mbps,"100,1 Mbps","100,25 Mbps",105 Mbps,109 Mbps,110 Mbps,120 Mbps,122 Mbps,125 Mbps,126 Mbps,127 Mbps,128 Mbps,130 Mbps,131 Mbps,134 Mbps,137 Mbps,140 Mbps,145 Mbps,150 Mbps,155 Mbps,157 Mbps,158 Mbps,160 Mbps,164 Mbps,165 Mbps,180 Mbps,200 Mbps,203 Mbps,205 Mbps,212 Mbps,220 Mbps,225 Mbps,234 Mbps,240 Mbps,246 Mbps,250 Mbps,256 Mbps,270 Mbps,275 Mbps,300 Mbps,320 Mbps,325 Mbps,330 Mbps,340 Mbps,350 Mbps,380 Mbps,384 Mbps,400 Mbps,450 Mbps,473 Mbps,480 Mbps,500 Mbps,512 Mbps,520 Mbps,540 Mbps,600 Mbps,640 Mbps,680 Mbps,700 Mbps,768 Mbps,800 Mbps,850 Mbps,900 Mbps,945 Mbps,950 Mbps,999 Mbps,1000 Mbps,1024 Mbps,1075 Mbps,1536 Mbps,2000 Mbps,2048 Mbps,2529 Mbps,3072 Mbps,4000 Mbps,5000 Mbps,5125 Mbps,6000 Mbps,7000 Mbps,8000 Mbps,10000 Mbps
2019,2,Buenos Aires, 43.438 , -   , -   , -   , 199.768 , -   , 28.033 , 35.018 , -   , -   , -   , 25.523 , -   , -   , -   , 97.673 , -   , -   , 67.187 , 17.188 , -   , 41.872 , 1.170.617 , -   , 2.299 , -   , 10.389 , 82 , 205.015 , -   , -   , -   , 6 , 326.980 , -   , 2 , 105 , 11.424 , -   , -   , 49.607 , -   , 50.539 , -   , 1 , -   , -   , 3 , 482.033 , -   , -   , -   , -   , -   , -   , 917 , 19.355 , -   , -   , -   , 1 , -   , -   , -   , -   , 500 , -   , -   , -   , -   , -   , 1 , 848.879 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 22 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , 131.569 , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3.814 , -   , -   , -   , -   , -   , 380 , -   , 448 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 101 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Capital Federal, -   , -   , -   , -   , 74 , -   , 15 , 6.990 , -   , -   , -   , 1.390 , -   , -   , -   , 12.416 , -   , -   , 70 , 1.018 , -   , 6.799 , 253.699 , -   , 25 , -   , 40 , 7 , 124.015 , -   , -   , -   , 9 , 198.327 , -   , -   , 2 , 6.540 , 3 , 1 , 11.363 , -   , 23.446 , -   , -   , -   , -   , 1 , 280.548 , -   , -   , -   , -   , -   , -   , -   , 15.612 , -   , -   , 1 , 8 , -   , -   , -   , -   , 24 , -   , -   , -   , -   , -   , -   , 378.172 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 , -   , -   , -   , -   , 1 , -   , -   , -   , 5 , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 93.525 , -   , -   , -   , -   , 1 , 4 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 34 , -   , -   , -   , -   , -   , -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4.144 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 47 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Catamarca, 2.151 , -   , -   , -   , 34 , -   , -   , 1.284 , -   , -   , -   , 151 , -   , -   , -   , 4.492 , -   , -   , -   , -   , -   , 311 , 10.436 , -   , 112 , -   , -   , 1.811 , 6.747 , -   , -   , -   , -   , 393 , -   , -   , -   , 1.202 , -   , -   , -   , -   , 4.454 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 34 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Chaco, 1.492 , -   , -   , -   , 69 , -   , -   , 3.376 , -   , -   , -   , 485 , -   , -   , -   , 7.017 , -   , -   , 1.184 , 6.091 , -   , 4.620 , 17.098 , -   , 1 , -   , 10.034 , 1 , 16.395 , -   , -   , -   , -   , 7.109 , -   , -   , -   , 3.237 , -   , -   , 253 , -   , 6.190 , -   , -   , -   , -   , -   , 14.765 , -   , -   , -   , -   , -   , -   , -   , 583 , -   , -   , -   , 509 , -   , -   , -   , -   , 336 , -   , 100 , -   , -   , -   , -   , 6.049 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2.741 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 169 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Chubut, 4.500 , -   , -   , -   , 66 , -   , 4 , 4.013 , -   , -   , -   , 3.839 , -   , -   , -   , 4.218 , -   , -   , 73 , 1.182 , -   , 349 , 59.306 , -   , 137 , -   , 191 , 3.442 , 6.279 , -   , -   , -   , -   , 769 , -   , -   , -   , 699 , -   , -   , -   , -   , 27 , -   , -   , -   , -   , -   , 72 , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 164 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Córdoba, 8.938 , -   , -   , -   , 81 , -   , 922 , 21.180 , -   , -   , -   , 15.376 , -   , -   , -   , 52.686 , -   , -   , 19.881 , 12.803 , -   , 12.050 , 121.694 , -   , 3.254 , -   , 2.959 , 14 , 94.285 , -   , -   , -   , 2 , 98.357 , -   , 1 , 7 , 16.687 , 16 , -   , 4.722 , -   , 37.666 , -   , -   , -   , -   , 2 , 160.216 , -   , -   , -   , -   , -   , -   , -   , 9.949 , 1 , -   , -   , -   , -   , -   , -   , -   , 50 , -   , -   , -   , -   , -   , -   , 48.753 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 2 , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 26.341 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , 21 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 872 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Corrientes, 6.080 , -   , -   , -   , 10 , -   , -   , 6.423 , -   , -   , -   , 669 , -   , -   , -   , 10.326 , -   , -   , -   , 6.995 , -   , 519 , 18.504 , -   , -   , -   , 10.896 , -   , 16.878 , -   , -   , -   , -   , 5.292 , -   , -   , -   , 2.930 , -   , -   , 251 , -   , 4.641 , -   , -   , -   , -   , -   , 11.730 , -   , -   , -   , -   , -   , -   , -   , 198 , -   , -   , -   , 538 , -   , -   , -   , -   , -   , -   , 136 , -   , -   , -   , -   , 3.897 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2.472 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 76 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Entre Ríos, 17.206 , -   , -   , -   , 18 , -   , -   , 9.944 , -   , -   , -   , 2.606 , -   , -   , -   , 20.490 , -   , -   , 2.188 , 12.689 , -   , 4.100 , 54.575 , -   , 207 , -   , 16.393 , -   , 35.716 , -   , -   , -   , -   , 12.956 , -   , -   , -   , 5.833 , -   , -   , 325 , -   , 4.082 , -   , -   , -   , -   , -   , 23.968 , -   , -   , -   , -   , -   , -   , -   , 253 , -   , -   , -   , 349 , -   , -   , -   , -   , -   , -   , 54 , -   , -   , -   , -   , 6.247 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3.975 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 38 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Formosa, 100 , -   , -   , -   , 1.110 , -   , 191 , 2.381 , -   , -   , -   , 1.515 , -   , -   , -   , 10.629 , -   , -   , 1.201 , 2.979 , -   , 344 , 7.621 , -   , 2 , -   , -   , -   , 5.397 , -   , -   , -   , -   , 2.930 , -   , -   , -   , 883 , -   , -   , 11 , -   , 4.560 , -   , -   , -   , -   , -   , 2.236 , -   , -   , -   , -   , -   , -   , -   , 403 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.672 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 586 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Jujuy, 21.765 , -   , -   , -   , 27 , -   , -   , 2.539 , -   , -   , -   , 4.885 , -   , -   , -   , 7.417 , -   , -   , -   , 1 , -   , 455 , 11.876 , -   , -   , -   , -   , 1 , 8.440 , -   , -   , -   , -   , 22.759 , -   , -   , -   , 1.151 , -   , -   , -   , -   , 2.790 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 26 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 301 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2.296 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,La Pampa, 2.661 , -   , -   , -   , 236 , -   , 313 , 8.011 , -   , -   , -   , 6.552 , -   , -   , -   , 22.031 , -   , -   , -   , 1.901 , -   , 5.243 , 34.644 , -   , -   , -   , 2 , -   , 5.189 , -   , -   , -   , -   , 116 , -   , -   , -   , 1.058 , -   , -   , 2 , -   , 190 , -   , -   , -   , -   , -   , 693 , -   , -   , -   , -   , -   , -   , -   , 752 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 546 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , 2 , -   , -   , -   , 1 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 5 , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 64 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,La Rioja, -   , -   , -   , -   , 9 , -   , -   , 926 , -   , -   , -   , 2 , -   , -   , -   , 1.779 , -   , -   , 31.589 , -   , -   , 94 , 5.440 , -   , -   , -   , -   , -   , 4.297 , -   , -   , -   , -   , -   , -   , -   , -   , 4.407 , -   , -   , -   , -   , 450 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 13 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 22 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1.276 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Mendoza, -   , -   , -   , -   , 20 , -   , 11 , 2.995 , -   , -   , -   , 5.082 , -   , -   , -   , 23.020 , -   , -   , 15 , 247 , -   , 2.829 , 173.488 , -   , 1.752 , -   , 15 , 763 , 441 , -   , -   , -   , -   , 9.346 , -   , -   , -   , 110 , -   , -   , -   , -   , 636 , -   , -   , -   , -   , 274 , 99 , -   , -   , -   , -   , -   , -   , -   , 893 , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 153 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 61 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Misiones, 12.206 , -   , -   , -   , 47 , -   , -   , 4.268 , -   , -   , -   , 259 , -   , -   , -   , 16.924 , -   , -   , -   , 4.349 , -   , 1.628 , 20.567 , -   , -   , -   , 9.858 , -   , 17.527 , -   , -   , -   , -   , 7.575 , -   , -   , -   , 3.224 , -   , -   , 254 , -   , 4.355 , -   , -   , -   , -   , -   , 18.484 , -   , -   , -   , -   , -   , -   , -   , 398 , -   , -   , -   , 103 , -   , -   , -   , -   , -   , -   , 22 , -   , -   , -   , -   , 5.282 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2.700 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 22 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Neuquén, 422 , -   , -   , -   , 302 , -   , 357 , 3.081 , -   , -   , -   , 873 , -   , -   , -   , 3.459 , -   , -   , 14.139 , 116 , -   , 8.079 , 34.710 , -   , -   , -   , 2.979 , -   , 1.709 , -   , -   , -   , -   , 15.862 , -   , -   , -   , 6 , -   , -   , 702 , -   , 748 , -   , -   , -   , -   , -   , 20.974 , -   , -   , -   , -   , -   , -   , -   , 245 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 8.827 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5.117 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 179 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Río Negro, 18.519 , -   , -   , -   , 384 , -   , 96 , 1.557 , -   , -   , -   , 4.370 , -   , -   , -   , 5.125 , -   , -   , 1.049 , 565 , -   , 3.930 , 71.028 , -   , -   , -   , 90 , 62 , 2.049 , -   , -   , -   , -   , 9.603 , -   , -   , -   , 22 , -   , -   , 355 , -   , 311 , -   , -   , -   , -   , -   , 12.290 , -   , -   , -   , -   , -   , -   , -   , 144 , -   , -   , -   , -   , -   , -   , -   , -   , 8 , -   , -   , -   , -   , -   , -   , 4.650 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2.220 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,Salta, 7.585 , -   , -   , -   , 49 , -   , 1 , 3.308 , -   , -   , -   , 1.523 , -   , -   , -   , 12.883 , -   , -   , 1 , 3.738 , -   , 13.219 , 25.939 , -   , 6.917 , -   , -   , -   , 30.006 , -   , -   , -   , -   , 7.010 , -   , -   , -   , 4.135 , -   , -   , -   , -   , 5.816 , -   , -   , -   , -   , -   , 13.644 , -   , -   , -   , -   , -   , -   , -   , 415 , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 3.947 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2.513 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,San Juan, 6.119 , -   , -   , -   , 22 , -   , 1 , 220 , -   , -   , -   , -   , -   , -   , -   , 1.036 , -   , -   , -   , -   , -   , 6 , 59.863 , -   , 243 , -   , -   , 1.886 , 48 , -   , -   , -   , -   , 704 , -   , -   , -   , -   , -   , -   , -   , -   , 81 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2019,2,San Luis, 37.977 , -   , -   , -   , 57 , -   , -   , 114 , -   , -   , -   , -   , -   , -   , -   , 766 , -   , -   , 2 , 311 , -   , 150 , 15.334 , -   , 123 , -   , -   , 4.833 , 8 , -   , -   , -   , -   , 404 , -   , -   , -   , -   , -   , -   , -   , -   , 63 , -   , -   , -   , -   , -   , 57.232 , -   , -   , -   , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
